"Data Import Template"
"Table:","Customer"
""
""
"Notes:"
"Please do not change the template headings."
"First data column must be blank."
"If you are uploading new records, leave the ""name"" (ID) column blank."
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present."
"Only mandatory fields are necessary for new records. You can delete non-mandatory columns if you wish."
"For updating, you can update only selective columns."
"You can only upload upto 5000 records in one go. (may be less in some cases)"
""
"DocType:","Customer","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","~","Allowed To Transact With","companies","","","~","Customer Credit Limit","credit_limits","","","","","~","Party Account","accounts","","","","","~","Sales Team","sales_team","","","","","","","~","Portal User","portal_users","",""
"Column Labels:","ID","Customer Name","Customer Type","Created On","Created By","Salutation","Customer Group","Territory","Gender","From Lead","From Opportunity","From Prospect","Account Manager","Billing Currency","Default Company Bank Account","Default Price List","Is Internal Customer","Represents Company","Market Segment","Industry","Customer POS id","Website","Print Language","Customer Details","Customer Primary Address","Primary Address","Customer Primary Contact","Mobile No","Email Id","Tax ID","Tax Category","Tax Withholding Category","Default Payment Terms Template","Loyalty Program","Loyalty Program Tier","Sales Partner","Commission Rate","Allow Sales Invoice Creation Without Sales Order","Allow Sales Invoice Creation Without Delivery Note","Is Frozen","Disabled","","ID","Company","Created On","Created By","","ID","Created On","Created By","Company","Credit Limit","Bypass Credit Limit Check at Sales Order","","ID","Company","Created On","Created By","Default Account","Advance Account","","ID","Sales Person","Created On","Created By","Contribution (%)","Contribution to Net Total","Commission Rate","Incentives","","ID","User","Created On","Created By"
"","""Moriahm Adeverising & Printing""","Moriahm Adeverising & Printing","Company","2024-06-28 12:28:11.766238","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Mountain Pharmaceuticals Plc""","Mountain Pharmaceuticals Plc","Company","2024-06-28 12:28:02.514232","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Multilab Scientific Home Plc""","Multilab Scientific Home Plc","Company","2024-06-28 12:28:03.065972","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Mulu Chemicals & Medical Supply Plc""","Mulu Chemicals & Medical Supply Plc","Company","2024-06-28 12:28:07.197172","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Mural Paints & Chemicals Plc""","Mural Paints & Chemicals Plc","Company","2024-06-28 12:28:01.590847","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Muse Ahmednur Waesame""","Muse Ahmednur Waesame","Company","2024-06-28 12:28:08.495662","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Naaroobii Pharmacy""","Naaroobii Pharmacy","Company","2024-06-28 12:28:03.515533","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Nahom T Pharmactical""","Nahom T Pharmactical","Company","2024-06-28 12:28:10.329998","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Natamed Wholesale Trading Chemical""","Natamed Wholesale Trading Chemical","Company","2024-06-28 12:28:07.634075","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Nataniem Pharmacy""","Nataniem Pharmacy","Company","2024-06-28 12:28:02.152061","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""National Blood Bank""","National Blood Bank","Company","2024-06-28 12:28:06.478210","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Neon Addis Plc""","Neon Addis Plc","Company","2024-06-28 12:28:08.447223","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Neri Manufacturing PLC""","Neri Manufacturing PLC","Company","2024-06-28 12:28:04.948124","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Neway Plc""","Neway Plc","Company","2024-06-28 12:28:03.103096","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Nigat Chemicals Trading PLC""","Nigat Chemicals Trading PLC","Company","2024-06-28 12:28:11.170342","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Noble chemicals & instruments trading""","Noble chemicals & instruments trading","Company","2024-06-28 12:28:04.594197","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Noble Pharmacy""","Noble Pharmacy","Company","2024-06-28 12:28:04.426000","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Novel Business Plc""","Novel Business Plc","Company","2024-06-28 12:28:03.555015","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""NUCLEON TRADING PLC""","NUCLEON TRADING PLC","Company","2024-06-28 12:28:12.033837","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Nunhems Ethiopia PLC""","Nunhems Ethiopia PLC","Company","2024-06-28 12:28:05.003416","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""NUR Pharmacy""","NUR Pharmacy","Company","2024-06-28 12:28:12.479896","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Old Airport Pharmacy""","Old Airport Pharmacy","Company","2024-06-28 12:28:01.845167","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Olinga""","Olinga","Company","2024-06-28 12:28:07.445102","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Olyad Drug & Medical Supplies Wholesale""","Olyad Drug & Medical Supplies Wholesale","Company","2024-06-28 12:28:06.902682","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Optima Pharmaceticals""","Optima Pharmaceticals","Company","2024-06-28 12:28:00.195995","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Parachem Industry & Trading Plc""","Parachem Industry & Trading Plc","Company","2024-06-28 12:28:04.982727","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Phani Trading & Service PLC""","Phani Trading & Service PLC","Company","2024-06-28 12:28:05.483627","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Poly Lab Educational Equipment importer""","Poly Lab Educational Equipment importer","Company","2024-06-28 12:28:13.261509","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Polytech Trading plc""","Polytech Trading plc","Company","2024-06-28 12:28:11.867171","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Pretria Trading plc""","Pretria Trading plc","Company","2024-06-28 12:28:13.862032","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Prime Pharmacy""","Prime Pharmacy","Company","2024-06-28 12:28:04.161647","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Public Pharmacy""","Public Pharmacy","Company","2024-06-28 12:28:06.076115","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""QA Pharmaceuticals Plc""","QA Pharmaceuticals Plc","Company","2024-06-28 12:27:59.965324","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Quantem importer""","Quantem importer","Company","2024-06-28 12:28:04.270981","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Rahe Pharmacy""","Rahe Pharmacy","Company","2024-06-28 12:28:10.055465","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Rama Pharmacy""","Rama Pharmacy","Company","2024-06-28 12:28:06.290596","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Ranchem Traing & Industry""","Ranchem Traing & Industry","Company","2024-06-28 12:28:06.867708","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Raphinos""","Raphinos","Company","2024-06-28 12:28:09.004386","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Ras Pharmacy""","Ras Pharmacy","Company","2024-06-28 12:28:06.384903","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Reactant Ind. Chemicals""","Reactant Ind. Chemicals","Company","2024-06-28 12:28:03.445167","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Repi Soap & Detergent""","Repi Soap & Detergent","Company","2024-06-28 12:28:09.943250","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""RMMP-Segen""","RMMP-Segen","Company","2024-06-28 12:28:00.817331","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Ruth Pharmacy""","Ruth Pharmacy","Company","2024-06-28 12:28:01.391752","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Samuel Bogale""","Samuel Bogale","Company","2024-06-28 12:28:00.511861","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sansheng  Pharmaceutical plc""","Sansheng  Pharmaceutical plc","Company","2024-06-28 12:28:09.324086","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""SBG Industry Plc""","SBG Industry Plc","Company","2024-06-28 12:28:00.144492","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Scientific Dealers Trading Plc""","Scientific Dealers Trading Plc","Company","2024-06-28 12:27:59.441807","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Scilab Trading Plc""","Scilab Trading Plc","Company","2024-06-28 12:28:05.808898","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""SEBETA AGRO INDUSTRY""","SEBETA AGRO INDUSTRY","Company","2024-06-28 12:28:13.196452","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sefere Selam Pharmacy""","Sefere Selam Pharmacy","Company","2024-06-28 12:28:07.307390","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Segenet Pharmacy""","Segenet Pharmacy","Company","2024-06-28 12:28:01.806678","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""SEMAH MCH""","SEMAH MCH","Company","2024-06-28 12:28:03.427676","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Setegn Haile""","Setegn Haile","Company","2024-06-28 12:28:03.940281","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""SG Import""","SG Import","Company","2024-06-28 12:28:08.525478","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Shashemene Referal Hospital""","Shashemene Referal Hospital","Company","2024-06-28 12:28:09.044095","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Shinile Primary Hospital""","Shinile Primary Hospital","Company","2024-06-28 12:28:13.405772","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Shining Stone intenational business PLC""","Shining Stone intenational business PLC","Company","2024-06-28 12:28:03.971136","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Shomo Abecho Secondary School""","Shomo Abecho Secondary School","Company","2024-06-28 12:28:02.814794","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sida Chemicals""","Sida Chemicals","Company","2024-06-28 12:28:03.618060","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sidist Kilo Amba Gebi Pharmacy""","Sidist Kilo Amba Gebi Pharmacy","Company","2024-06-28 12:28:07.480160","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Simplex Advertising""","Simplex Advertising","Company","2024-06-28 12:28:09.240980","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Singtonnuf Trading Plc""","Singtonnuf Trading Plc","Company","2024-06-28 12:28:02.928255","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sisay Endale""","Sisay Endale","Company","2024-06-28 12:28:04.505707","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sisay Kasaye""","Sisay Kasaye","Company","2024-06-28 12:28:05.397884","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sisay Pharmacy""","Sisay Pharmacy","Company","2024-06-28 12:28:07.413173","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Sishu Recreational Service Plc""","Sishu Recreational Service Plc","Company","2024-06-28 12:28:03.390499","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Solomon Hailu Pharmacy""","Solomon Hailu Pharmacy","Company","2024-06-28 12:28:07.515292","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""St Lalibela pharmacy""","St Lalibela pharmacy","Company","2024-06-28 12:28:04.379884","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""St Paul Hospital""","St Paul Hospital","Company","2024-06-28 12:28:06.986873","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""ST Tsion Mariam Pharmacy""","ST Tsion Mariam Pharmacy","Company","2024-06-28 12:28:10.582035","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Startlab Trading plc""","Startlab Trading plc","Company","2024-06-28 12:28:12.816589","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""SUBA Trade & Engineering Plc""","SUBA Trade & Engineering Plc","Company","2024-06-28 12:28:03.291974","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Super Lab Trading plc""","Super Lab Trading plc","Company","2024-06-28 12:28:13.940999","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Surafel Getachew""","Surafel Getachew","Company","2024-06-28 12:28:14.035407","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Swedish Community School""","Swedish Community School","Company","2024-06-28 12:27:59.841167","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Takeb Chemical Trading PLC""","Takeb Chemical Trading PLC","Company","2024-06-28 12:28:10.272354","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tana Shine Trading PLC""","Tana Shine Trading PLC","Company","2024-06-28 12:28:10.086500","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tena Pharmacy""","Tena Pharmacy","Company","2024-06-28 12:28:04.205770","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tender Guarantee""","Tender Guarantee","Company","2024-06-28 12:28:14.074744","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tesfay Haile""","Tesfay Haile","Company","2024-06-28 12:28:05.682648","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Test""","Test","Company","2024-07-09 12:04:45.068856","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""TGHM Trading Plc""","TGHM Trading Plc","Company","2024-06-28 12:28:00.904533","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Thanks and Batzar Pharmacy plc""","Thanks and Batzar Pharmacy plc","Company","2024-06-28 12:28:13.709061","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Three Mage Phatology Med. Ser""","Three Mage Phatology Med. Ser","Company","2024-06-28 12:28:07.333986","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tina Chem Trading PLC""","Tina Chem Trading PLC","Company","2024-06-28 12:28:11.131428","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tsega & Tomas Hibret Sherekena Mahber""","Tsega & Tomas Hibret Sherekena Mahber","Company","2024-06-28 12:28:08.108958","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Tsion Pharmacy""","Tsion Pharmacy","Company","2024-06-28 12:28:01.778652","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Unique UAF Chemical Industry Plc""","Unique UAF Chemical Industry Plc","Company","2024-06-28 12:28:06.948381","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""United Beverages Share Company""","United Beverages Share Company","Company","2024-06-28 12:28:11.980778","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Universal Health Services""","Universal Health Services","Company","2024-06-28 12:28:00.108430","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","""Universal Plastic Factory Plc""","Universal Plastic Factory Plc","Company","2024-06-28 12:28:06.808639","wuberst.sisay@fineto.fi","","","","","","","","","","","",0,"","","","","","en","","","","","","","","","","","","","",0.0,0,0,0,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
